Date,Open,High,Low,Close,Adj Close,Volume
2013-03-25,47.490002,52.450001,45.549999,49.630001,49.630001,150981
2013-03-26,49.630001,53.799999,47.970001,53.139999,53.139999,160639
2013-03-27,53.139999,59.990002,52.000000,59.500000,59.500000,138391
2013-03-28,59.500000,64.250000,49.639999,58.000000,58.000000,358007
2013-03-29,58.000000,62.799999,55.000000,58.570000,58.570000,141454
2013-03-30,58.570000,62.000000,58.560001,60.910000,60.910000,40012
2013-03-31,60.910000,61.980000,60.599998,61.209999,61.209999,29530
2013-03-31,61.209999,69.339996,61.209999,68.500000,68.500000,143982
2013-04-01,68.500000,77.800003,66.040001,76.800003,76.800003,194778
2013-04-02,76.800003,99.300003,72.709999,88.000000,88.000000,479805
2013-04-03,88.000000,94.779999,78.720001,88.699997,88.699997,340515
2013-04-04,88.699997,94.000000,86.269997,92.900002,92.900002,211182
2013-04-05,92.900002,94.400002,92.000000,93.440002,93.440002,61805
2013-04-06,93.440002,108.790001,92.940002,107.349998,107.349998,239695
2013-04-07,107.349998,128.539993,107.349998,123.480003,123.480003,430880
2013-04-08,123.480003,155.000000,119.500000,153.800003,153.800003,629315
2013-04-09,153.800003,174.270004,70.000000,107.419998,107.419998,951872
2013-04-10,107.419998,125.099998,71.379997,80.610001,80.610001,358110
2013-04-11,80.610001,92.529999,34.529999,74.000000,74.000000,1028180
2013-04-12,74.000000,86.169998,55.520000,59.380001,59.380001,390395
2013-04-13,59.380001,69.610001,55.209999,59.000000,59.000000,112917
2013-04-14,59.000000,67.300003,45.419998,53.500000,53.500000,272681
2013-04-15,53.500000,55.740002,31.820000,45.680000,45.680000,578440
2013-04-16,45.680000,64.000000,41.389999,61.200001,61.200001,613460
2013-04-17,61.200001,74.239998,57.669998,74.239998,74.239998,269040
2013-04-18,74.239998,89.610001,69.000000,79.900002,79.900002,546918
2013-04-19,79.900002,85.000000,76.209999,84.029999,84.029999,110867
2013-04-20,84.029999,85.959999,70.000000,78.800003,78.800003,159399
2013-04-21,78.800003,82.769997,76.269997,80.790001,80.790001,85196
2013-04-22,80.790001,95.000000,81.000000,94.000000,94.000000,226416
2013-04-23,94.000000,107.889999,92.230003,101.050003,101.050003,481115
2013-04-24,101.050003,106.820000,78.760002,93.070000,93.070000,294652
2013-04-25,93.070000,95.000000,80.000000,86.970001,86.970001,186872
2013-04-26,86.970001,89.980003,80.500000,83.000000,83.000000,111272
2013-04-27,83.000000,88.000000,82.000000,87.599998,87.599998,48958
2013-04-28,87.599998,94.639999,85.349998,92.000000,92.000000,122537
2013-04-29,92.000000,95.669998,87.000000,89.779999,89.779999,146970
2013-04-30,89.779999,91.959999,67.169998,76.169998,76.169998,275917
2013-05-01,76.169998,82.000000,60.000000,69.250000,69.250000,227842
2013-05-02,69.250000,67.010002,51.130001,63.669998,63.669998,243224
2013-05-03,63.669998,74.000000,59.480000,72.820000,72.820000,134785
2013-05-04,72.820000,76.000000,68.400002,73.510002,73.510002,53284
2013-05-05,73.510002,80.470001,67.559998,72.360001,72.360001,118837
2013-05-06,72.360001,74.019997,63.500000,70.000000,70.000000,72243
2013-05-07,70.000000,74.440002,68.930000,72.000000,72.000000,98216
2013-05-08,72.000000,74.300003,71.000000,72.500000,72.500000,75628
2013-05-09,72.500000,78.489998,72.500000,75.699997,75.699997,131533
2013-05-10,75.699997,77.279999,74.000000,74.970001,74.970001,34272
2013-05-11,74.970001,77.290001,72.650002,74.000000,74.000000,56223
2013-05-12,74.000000,77.550003,74.290001,75.099998,75.099998,53097
2013-05-13,75.099998,78.239998,72.900002,73.000000,73.000000,126337
2013-05-14,73.000000,76.089996,67.019997,72.820000,72.820000,131639
2013-05-15,72.820000,77.000000,73.220001,77.000000,77.000000,64776
2013-05-16,77.000000,81.400002,75.000000,80.050003,80.050003,161441
2013-05-17,80.050003,80.750000,78.769997,80.379997,80.379997,63103
2013-05-18,80.379997,81.000000,78.000000,78.769997,78.769997,34342
2013-05-19,78.769997,80.500000,78.489998,79.000000,79.000000,51563
2013-05-20,79.000000,80.000000,78.379997,78.500000,78.500000,88433
2013-05-21,78.500000,81.000000,78.550003,80.059998,80.059998,52637
2013-05-22,80.059998,84.000000,79.800003,83.080002,83.080002,86610
2013-05-23,83.080002,88.959999,83.139999,87.959999,87.959999,102701
2013-05-24,87.959999,88.000000,85.000000,86.800003,86.800003,28758
2013-05-25,86.800003,89.199997,86.019997,88.000000,88.000000,23078
2013-05-26,88.000000,90.510002,81.910004,86.500000,86.500000,89867
2013-05-27,86.500000,87.639999,84.019997,85.000000,85.000000,85457
2013-05-28,85.000000,87.440002,84.000000,86.500000,86.500000,53721
2013-05-29,86.500000,87.000000,84.010002,85.000000,85.000000,47309
2013-05-30,85.000000,87.000000,84.010002,84.519997,84.519997,34287
2013-05-31,84.519997,86.099998,84.199997,84.540001,84.540001,23776
2013-06-01,84.540001,85.000000,76.099998,80.400002,80.400002,85576
2013-06-02,80.400002,81.599998,75.699997,79.690002,79.690002,68673
2013-06-03,79.690002,82.809998,77.699997,79.500000,79.500000,42499
2013-06-04,79.500000,81.000000,78.000000,78.839996,78.839996,31072
2013-06-05,78.839996,81.000000,78.019997,78.019997,78.019997,33848
2013-06-06,78.019997,78.290001,70.199997,72.010002,72.010002,103381
2013-06-07,72.010002,72.989998,68.519997,70.139999,70.139999,107784
2013-06-08,70.139999,71.050003,56.130001,65.230003,65.230003,187326
2013-06-09,65.230003,72.080002,62.930000,68.620003,68.620003,42905
2013-06-10,68.620003,70.279999,66.419998,68.029999,68.029999,58188
2013-06-11,68.029999,72.500000,68.669998,68.669998,68.669998,64659
2013-06-12,68.669998,71.690002,64.000000,66.000000,66.000000,52126
2013-06-13,66.000000,67.910004,63.509998,64.000000,64.000000,67039
2013-06-14,64.000000,66.169998,63.500000,63.720001,63.720001,34458
2013-06-15,63.720001,64.000000,63.500000,63.500000,63.500000,19937
2013-06-16,63.500000,66.519997,63.500000,63.970001,63.970001,50182
2013-06-17,63.970001,70.360001,64.059998,68.000000,68.000000,40445
2013-06-18,68.000000,71.099998,67.510002,68.110001,68.110001,21642
2013-06-19,68.110001,71.820000,67.349998,70.800003,70.800003,86591
2013-06-20,70.800003,72.489998,70.000000,71.449997,71.449997,31482
2013-06-21,71.449997,71.300003,68.160004,70.000000,70.000000,32960
2013-06-22,70.000000,70.000000,67.580002,69.580002,69.580002,31109
2013-06-23,69.580002,71.000000,64.500000,67.290001,67.290001,85742
2013-06-24,67.290001,70.000000,65.440002,67.870003,67.870003,41653
2013-06-25,67.870003,69.000000,65.510002,66.959999,66.959999,31337
2013-06-26,66.959999,68.419998,65.330002,66.699997,66.699997,25157
2013-06-27,66.699997,66.410004,59.650002,62.209999,62.209999,172700
2013-06-28,62.209999,65.000000,61.230000,62.139999,62.139999,52302
2013-06-29,62.139999,64.650002,61.580002,63.520000,63.520000,17730
2013-06-30,63.520000,63.790001,57.000000,57.000000,57.000000,102432
2013-07-01,57.000000,61.230000,57.520000,60.000000,60.000000,45356
2013-07-02,60.000000,60.490002,50.000000,50.299999,50.299999,98587
2013-07-03,50.299999,54.669998,46.200001,53.680000,53.680000,75638
2013-07-04,53.680000,53.590000,44.000000,46.450001,46.450001,97084
2013-07-05,46.450001,50.000000,45.020000,46.549999,46.549999,62143
2013-07-06,46.549999,50.549999,45.000000,50.549999,50.549999,25297
2013-07-07,50.549999,54.279999,49.500000,50.910000,50.910000,43004
2013-07-08,50.910000,53.000000,49.060001,51.730000,51.730000,38136
2013-07-09,51.730000,59.849998,51.410000,59.849998,59.849998,71499
2013-07-10,59.849998,60.599998,56.330002,58.860001,58.860001,77829
2013-07-11,58.860001,68.099998,58.000000,61.259998,61.259998,124627
2013-07-12,61.259998,64.599998,59.340000,64.089996,64.089996,50035
2013-07-13,64.089996,65.000000,62.130001,63.230000,63.230000,21027
2013-07-14,63.230000,66.599998,61.599998,65.680000,65.680000,55941
2013-07-15,65.680000,66.599998,63.799999,64.019997,64.019997,30023
2013-07-16,64.019997,65.989998,64.040001,64.099998,64.099998,24557
2013-07-17,64.099998,64.349998,56.730000,59.169998,59.169998,117755
2013-07-18,59.169998,61.400002,57.790001,60.660000,60.660000,27870
2013-07-19,60.660000,60.500000,58.730000,59.270000,59.270000,23254
2013-07-20,59.270000,60.000000,57.560001,60.000000,60.000000,25697
2013-07-21,60.000000,61.759998,58.279999,61.700001,61.700001,28585
2013-07-22,61.700001,64.199997,59.509998,62.490002,62.490002,115112
2013-07-23,62.490002,62.919998,59.830002,61.389999,61.389999,29648
2013-07-24,61.389999,64.000000,60.810001,63.959999,63.959999,81847
2013-07-25,63.959999,64.000000,61.400002,62.090000,62.090000,28448
2013-07-26,62.090000,62.599998,61.000000,61.549999,61.549999,14158
2013-07-27,61.549999,64.000000,61.200001,63.360001,63.360001,21326
2013-07-28,63.360001,66.000000,62.500000,64.150002,64.150002,82332
2013-07-29,64.150002,68.500000,64.419998,68.500000,68.500000,92851
2013-07-30,68.500000,73.129997,67.050003,69.099998,69.099998,182522
2013-07-31,69.099998,71.410004,67.800003,68.000000,68.000000,55447
2013-08-01,68.000000,70.000000,66.629997,66.949997,66.949997,57210
2013-08-02,66.949997,69.720001,67.199997,68.070000,68.070000,36268
2013-08-03,68.070000,69.750000,68.070000,68.070000,68.070000,28663
2013-08-04,68.070000,71.699997,67.639999,70.000000,70.000000,88681
2013-08-05,70.000000,70.779999,68.699997,70.430000,70.430000,49767
2013-08-06,70.430000,70.290001,68.500000,68.500000,68.500000,58376
2013-08-07,68.500000,69.599998,66.000000,67.410004,67.410004,49999
2013-08-08,67.410004,68.120003,65.660004,67.419998,67.419998,63117
2013-08-09,67.419998,68.239998,65.660004,67.029999,67.029999,42438
2013-08-10,67.029999,68.519997,66.260002,66.720001,66.720001,20843
2013-08-11,66.720001,69.000000,66.500000,68.989998,68.989998,90926
2013-08-12,68.989998,70.000000,66.040001,68.440002,68.440002,66819
2013-08-13,68.440002,73.000000,69.400002,72.139999,72.139999,249018
2013-08-14,72.139999,73.470001,70.000000,70.000000,70.000000,75155
2013-08-15,70.000000,71.000000,69.000000,69.019997,69.019997,45592
2013-08-16,69.019997,72.000000,69.000000,70.510002,70.510002,34387
2013-08-17,70.510002,74.339996,70.290001,70.910004,70.910004,134526
2013-08-18,70.910004,78.000000,70.910004,75.500000,75.500000,125900
2013-08-19,75.500000,78.000000,72.900002,77.989998,77.989998,162105
2013-08-20,77.989998,79.000000,75.360001,78.000000,78.000000,126562
2013-08-21,78.000000,79.000000,76.000000,78.610001,78.610001,67495
2013-08-22,78.610001,78.440002,74.160004,75.559998,75.559998,66799
2013-08-23,75.559998,77.839996,74.120003,77.690002,77.690002,27404
2013-08-24,77.690002,77.989998,75.309998,77.589996,77.589996,26954
2013-08-25,77.589996,77.589996,76.099998,76.800003,76.800003,31159
2013-08-26,76.800003,84.000000,76.400002,82.000000,82.000000,138599
2013-08-27,82.000000,83.500000,81.110001,83.400002,83.400002,91133
2013-08-28,83.400002,83.400002,82.400002,83.389999,83.389999,47872
2013-08-29,83.389999,89.540001,82.099998,88.019997,88.019997,105565
2013-08-30,88.019997,95.000000,86.930000,91.050003,91.050003,166054
2013-08-31,91.050003,94.500000,90.379997,92.489998,92.489998,34645
2013-09-01,92.489998,94.500000,90.650002,90.650002,90.650002,140374
2013-09-02,90.650002,94.500000,90.000000,92.930000,92.930000,82512
2013-09-03,92.930000,92.639999,82.309998,85.230003,85.230003,107262
2013-09-04,85.230003,87.349998,81.500000,83.400002,83.400002,69969
2013-09-05,83.400002,86.000000,77.279999,78.529999,78.529999,67577
2013-09-06,78.529999,83.000000,77.160004,82.180000,82.180000,37926
2013-09-07,82.180000,82.510002,80.000000,81.000000,81.000000,37964
2013-09-08,81.000000,86.580002,78.080002,83.000000,83.000000,75964
2013-09-09,83.000000,87.000000,83.570000,85.400002,85.400002,75479
2013-09-10,85.400002,91.000000,82.019997,89.540001,89.540001,93770
2013-09-11,89.540001,90.980003,85.779999,87.209999,87.209999,68340
2013-09-12,87.209999,90.199997,87.209999,87.559998,87.559998,44247
2013-09-13,87.559998,88.660004,86.000000,86.000000,86.000000,31492
2013-09-14,86.000000,87.699997,85.050003,86.980003,86.980003,39996
2013-09-15,86.980003,88.699997,85.550003,88.510002,88.510002,78218
2013-09-16,88.510002,88.510002,86.029999,86.699997,86.699997,96959
2013-09-17,86.699997,89.669998,86.500000,88.080002,88.080002,79448
2013-09-18,88.080002,88.139999,83.669998,85.989998,85.989998,77190
2013-09-19,85.989998,85.389999,82.000000,83.919998,83.919998,50877
2013-09-20,83.919998,84.510002,83.000000,83.300003,83.300003,34235
2013-09-21,83.300003,85.879997,80.739998,85.570000,85.570000,46862
2013-09-22,85.570000,86.000000,80.690002,81.400002,81.400002,85503
2013-09-23,81.400002,84.500000,80.800003,84.160004,84.160004,72185
2013-09-24,84.160004,86.889999,82.720001,82.959999,82.959999,67805
2013-09-25,82.959999,85.000000,82.000000,83.209999,83.209999,67060
2013-09-26,83.209999,86.599998,83.720001,84.519997,84.519997,64403
2013-09-27,84.519997,87.750000,84.470001,86.110001,86.110001,39494
2013-09-28,86.110001,88.739998,87.000000,87.089996,87.089996,37724
2013-09-29,87.089996,89.470001,85.000000,87.580002,87.580002,122081
2013-09-30,87.580002,87.839996,84.860001,84.860001,84.860001,96790
2013-10-01,84.860001,87.440002,66.019997,77.820000,77.820000,423241
2013-10-02,77.820000,82.000000,74.669998,81.000000,81.000000,82568
2013-10-03,81.000000,86.209999,79.400002,85.500000,85.500000,69784
2013-10-04,85.500000,85.919998,83.000000,83.070000,83.070000,20755
2013-10-05,83.070000,85.000000,82.790001,83.410004,83.410004,23037
2013-10-06,83.410004,85.029999,82.480003,83.430000,83.430000,38311
2013-10-07,83.430000,85.500000,83.000000,83.099998,83.099998,41078
2013-10-08,83.099998,86.989998,83.050003,85.000000,85.000000,40349
2013-10-09,85.000000,87.000000,84.989998,87.000000,87.000000,71732
2013-10-10,87.000000,88.830002,85.620003,86.849998,86.849998,43219
2013-10-11,86.849998,88.000000,86.410004,86.720001,86.720001,34556
2013-10-12,86.720001,90.000000,86.760002,90.000000,90.000000,64440
2013-10-13,90.000000,96.000000,89.449997,94.000000,94.000000,122564
2013-10-14,94.000000,98.000000,92.000000,96.360001,96.360001,84740
2013-10-15,96.360001,100.000000,91.180000,93.059998,93.059998,249178
2013-10-16,93.059998,97.500000,93.010002,97.500000,97.500000,74684
2013-10-17,97.500000,101.709999,96.000000,101.690002,101.690002,110552
2013-10-18,101.690002,119.949997,102.000000,113.000000,113.000000,286728
2013-10-19,113.000000,115.000000,108.459999,114.489998,114.489998,53206
2013-10-20,114.489998,122.099998,114.500000,117.339996,117.339996,134699
2013-10-21,117.339996,126.000000,117.339996,122.470001,122.470001,148115
2013-10-22,122.470001,143.520004,122.769997,143.520004,143.520004,302925
2013-10-23,143.520004,143.550003,106.099998,123.980003,123.980003,374547
2013-10-24,123.980003,124.089996,110.000000,123.410004,123.410004,135458
2013-10-25,123.410004,121.660004,115.599998,117.000000,117.000000,53380
2013-10-26,117.000000,127.000000,118.010002,127.000000,127.000000,45007
2013-10-28,127.000000,129.619995,125.000000,128.490005,128.490005,94129
2013-10-29,128.490005,134.000000,125.050003,134.000000,134.000000,114681
2013-10-30,134.000000,135.179993,127.970001,132.009995,132.009995,109665
2013-10-31,132.009995,133.990005,128.500000,131.699997,131.699997,81308
2013-11-01,131.699997,133.770004,129.250000,133.000000,133.000000,88902
2013-11-02,133.000000,133.610001,129.190002,132.789993,132.789993,56198
2013-11-03,132.789993,139.000000,130.000000,139.000000,139.000000,65504
2013-11-04,139.000000,147.300003,136.960007,147.300003,147.300003,200653
2013-11-05,147.300003,160.000000,144.399994,154.419998,154.419998,259037
2013-11-06,154.419998,166.550003,153.600006,165.000000,165.000000,142628
2013-11-07,165.000000,200.000000,163.199997,190.000000,190.000000,523232
2013-11-08,190.000000,220.000000,189.000000,216.000000,216.000000,342139
2013-11-09,216.000000,250.000000,213.000000,228.639999,228.639999,459077
2013-11-10,228.639999,227.860001,180.100006,213.000000,213.000000,408030
2013-11-11,213.000000,229.000000,197.199997,222.000000,222.000000,182381
2013-11-12,222.000000,242.919998,222.830002,236.000000,236.000000,278919
2013-11-13,236.000000,280.000000,236.000000,272.700012,272.700012,383255
2013-11-14,272.700012,279.000000,250.009995,272.859985,272.859985,242348
2013-11-15,272.859985,280.000000,260.000000,262.000000,262.000000,250455
2013-11-16,262.000000,296.619995,269.600006,290.989990,290.989990,235210
2013-11-17,290.989990,335.000000,286.220001,321.510010,321.510010,266385
2013-11-18,321.510010,498.010010,323.170013,492.660004,492.660004,901278
2013-11-19,492.660004,549.960022,307.000000,404.130005,404.130005,1950818
2013-11-20,404.130005,405.000000,281.429993,390.000000,390.000000,1052949
2013-11-21,390.000000,482.640015,370.000000,465.369995,465.369995,804017
2013-11-22,465.369995,499.000000,428.390015,495.670013,495.670013,348585
2013-11-23,495.670013,562.590027,486.000000,513.460022,513.460022,967939
2013-11-24,513.460022,525.000000,455.769989,478.750000,478.750000,311118
2013-11-25,478.750000,522.739990,480.290009,506.570007,506.570007,341132
2013-11-26,506.570007,598.000000,504.549988,595.000000,595.000000,545705
2013-11-27,595.000000,670.000000,574.000000,657.010010,657.010010,824146
2013-11-28,657.010010,750.000000,640.000000,678.940002,678.940002,1232737
2013-11-29,678.940002,750.000000,644.570007,718.690002,718.690002,842465
2013-11-30,718.690002,749.099976,719.859985,722.890015,722.890015,430785
2013-12-01,722.890015,746.450012,501.989990,616.000000,616.000000,1203497
2013-12-02,616.000000,695.000000,600.000000,652.000000,652.000000,596976
2013-12-03,652.000000,721.330017,650.289978,690.169983,690.169983,460764
2013-12-04,690.169983,740.000000,691.510010,739.000000,739.000000,475144
2013-12-05,739.000000,750.000000,536.780029,667.010010,667.010010,933633
2013-12-06,667.010010,673.000000,501.010010,501.799988,501.799988,701354
2013-12-07,501.799988,558.109985,350.000000,411.859985,411.859985,1108531
2013-12-08,411.859985,511.720001,400.000000,497.000000,497.000000,532456
2013-12-09,497.000000,596.960022,490.000000,570.000000,570.000000,525861
2013-12-10,570.000000,639.989990,554.250000,620.000000,620.000000,359859
2013-12-11,620.000000,638.989990,532.650024,538.000000,538.000000,559063
2013-12-12,538.000000,577.039978,512.830017,555.900024,555.900024,262281
2013-12-13,555.900024,597.989990,535.090027,565.000000,565.000000,238784
2013-12-14,565.000000,575.000000,541.119995,564.969971,564.969971,113051
2013-12-15,564.969971,572.010010,520.000000,560.000000,560.000000,144924
2013-12-16,560.000000,569.510010,430.260010,474.769989,474.769989,460073
2013-12-17,474.769989,482.130005,415.739990,435.299988,435.299988,327458
2013-12-18,435.299988,441.000000,273.609985,334.000000,334.000000,942564
2013-12-19,334.000000,457.980011,321.869995,440.769989,440.769989,356627
2013-12-20,440.769989,474.480011,381.429993,407.989990,407.989990,244640
2013-12-21,407.989990,429.980011,371.390015,395.390015,395.390015,129478
2013-12-22,395.390015,425.000000,381.970001,390.000000,390.000000,83785
2013-12-23,390.000000,442.510010,396.640015,442.510010,442.510010,119319
2013-12-24,442.510010,446.109985,405.429993,420.010010,420.010010,110338
2013-12-25,420.010010,430.000000,412.000000,424.000000,424.000000,52201
2013-12-26,424.000000,500.000000,424.000000,499.989990,499.989990,156757
2013-12-27,499.989990,499.980011,467.179993,480.000000,480.000000,123636
2013-12-28,480.000000,487.859985,440.000000,471.500000,471.500000,139724
2013-12-29,471.500000,484.980011,443.230011,465.010010,465.010010,95518
2013-12-30,465.010010,490.000000,468.049988,481.399994,481.399994,116059
2013-12-31,481.399994,492.500000,472.000000,492.100006,492.100006,79573
2014-01-01,492.100006,492.989990,469.000000,489.000000,489.000000,90922
2014-01-02,489.000000,532.000000,481.890015,510.010010,510.010010,233551
2014-01-03,510.010010,540.799988,510.119995,534.000000,534.000000,205631
2014-01-04,534.000000,567.630005,516.109985,556.010010,556.010010,164704
2014-01-05,556.010010,620.000000,556.010010,600.000000,600.000000,320168
2014-01-06,600.000000,655.549988,588.320007,609.000000,609.000000,463247
2014-01-07,609.000000,633.390015,540.000000,545.000000,545.000000,281999
2014-01-08,545.000000,584.000000,531.000000,571.640015,571.640015,205683
2014-01-09,571.640015,588.909973,535.000000,572.250000,572.250000,202984
